"steam_appid";"nome";"data_de_lancamento";"plataforma";"generos";"avaliacoes_positivas";"avaliacoes_negativas";"media_tempo_jogado";"preco"
215080;"WAKFU";"2014-09-18";"windows;mac;linux";"Adventure;Free to Play;Massively Multiplayer;RPG;Strategy";4413;1335;2258;0.0
215160;"The Book of Unwritten Tales";"2012-07-31";"windows;mac;linux";"Adventure";1386;134;62;17.99
215280;"Secret World Legends";"2017-07-31";"windows";"Action;Adventure;Free to Play;Massively Multiplayer;RPG";4420;2106;645;0.0
215390;"Damage Inc. Pacific Squadron WWII";"2012-08-28";"windows";"Action;Simulation";6;6;0;29.99
215470;"Primal Carnage";"2012-10-29";"windows";"Action;Indie";4447;1323;423;5.59
215510;"Rocketbirds: Hardboiled Chicken";"2012-10-15";"windows;mac;linux";"Adventure;Indie";2175;571;92;3.99
215530;"The Incredible Adventures of Van Helsing";"2013-05-22";"windows";"Action;Adventure;Indie;RPG";4993;1064;572;10.99
215550;"Zombie Playground™";"2016-10-31";"windows;mac";"Violent;Gore;Action;Adventure;Indie;RPG";155;168;5;6.99
215630;"Demonicon";"2013-10-24";"windows";"Action;Adventure;RPG";492;235;654;6.99
215670;"Home";"2012-08-31";"windows;mac";"Adventure;Indie";1069;518;21;1.99
215690;"Zeno Clash 2";"2013-04-30";"windows";"Action;Indie";764;256;156;10.99
215710;" Fieldrunners 2";"2013-01-10";"windows";"Action;Strategy;Casual";268;53;0;6.99
215770;"Shad'O";"2012-09-04";"windows";"Action;Indie;Strategy";50;42;58;3.99
215790;"Dream Pinball 3D";"2012-09-19";"windows;mac";"Casual;Simulation";164;379;273;4.99
215830;"Closers";"2018-02-06";"windows";"Action;Free to Play;Massively Multiplayer;RPG";2061;734;194;0.0
215870;"Dungeon-Party";"2013-03-13";"windows";"Free to Play;Massively Multiplayer";154;231;1;0.0
215930;"Jagged Alliance 2 - Wildfire";"2012-11-16";"windows;mac;linux";"RPG;Strategy";454;180;526;4.99
216090;"Go Home Dinosaurs!";"2013-03-14";"windows";"Casual;Indie;Strategy";336;20;458;6.99
216110;"Tiny Troopers";"2012-08-24";"windows;mac";"Action;Indie;Strategy";719;183;35;3.99
216130;"Gemini Wars";"2012-11-02";"windows;mac";"Indie;Strategy";30;103;0;10.99
216150;"MapleStory";"2012-08-09";"windows";"Casual;Free to Play;Massively Multiplayer;RPG";3629;1711;71;0.0
216210;"Secret Files 3";"2012-09-13";"windows";"Adventure";55;31;0;7.99
216260;"Don Bradman Cricket 14";"2014-06-25";"windows";"Indie;Simulation;Sports";444;52;0;15.49
216290;"Gateways";"2012-09-13";"windows;mac;linux";"Indie";171;12;9;3.99
216670;"Great Big War Game";"2012-08-28";"windows";"Indie;Strategy";30;4;0;4.99
216890;"Blood Bowl: Chaos Edition";"2012-10-11";"windows";"Sports;Strategy";1108;277;342;11.99
216910;"Of Orcs And Men";"2012-10-11";"windows";"Action;RPG";856;333;143;10.99
216930;"Luxor: Amun Rising HD";"2012-09-03";"windows";"Casual";18;4;0;6.99
217120;"Waves 2";"2015-12-16";"windows";"Action;Casual;Indie;Early Access";63;8;0;6.99
217140;"Rise of the Triad";"2013-07-31";"windows";"Action";1436;673;280;10.99
217200;"Worms Armageddon";"2013-03-19";"windows";"Strategy";3517;231;246;10.99
217270;"Karateka";"2012-12-03";"windows";"Action;Indie";127;55;0;2.89
217290;"Din's Curse";"2012-08-22";"windows;mac;linux";"Action;Indie;RPG";142;22;0;6.99
217690;"Anna - Extended Edition";"2013-04-12";"windows;mac;linux";"Adventure;Indie";878;489;269;7.99
217750;"Age of Conan: Unchained";"2013-02-22";"windows";"Action;Adventure;Free to Play;Massively Multiplayer;RPG";874;397;148;0.0
217790;"Dogfight 1942";"2012-09-21";"windows";"Simulation";414;165;0;6.99
217920;"Alien Rage - Unlimited";"2013-09-24";"windows";"Action";1657;722;317;14.99
218020;"Nethergate: Resurrection";"2012-10-05";"windows";"Strategy;RPG;Indie";50;8;0;3.99
218040;"Democracy 2";"2012-10-11";"windows;mac";"Indie;Simulation;Strategy";50;47;0;14.99
218060;"BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien";"2013-02-26";"windows;mac;linux";"Action;Indie";2615;221;57;10.99
218090;"Unity of Command: Stalingrad Campaign";"2012-10-17";"windows;mac;linux";"Indie;Strategy";504;116;8368;14.99
218230;"PlanetSide 2";"2012-11-20";"windows";"Action;Free to Play;Massively Multiplayer";35968;7753;1051;0.0
218410;"Defender's Quest: Valley of the Forgotten (DX edition)";"2012-10-30";"windows;mac;linux";"Indie;RPG;Strategy";2688;102;899;10.99
218510;"Planets Under Attack";"2012-09-27";"windows;mac";"Indie;Strategy";492;191;299;6.99
218620;"PAYDAY 2";"2013-08-13";"windows;linux";"Action;RPG";308657;56523;3975;7.49
218640;"Lucius";"2012-10-26";"windows";"Violent;Gore;Action;Adventure;Indie";5775;1400;172;6.99
218660;"iBomber Attack";"2012-11-01";"windows;mac;linux";"Action;Adventure;Indie";112;30;0;4.99
218680;"Scribblenauts Unlimited";"2013-02-15";"windows";"Adventure;Casual;Strategy";6661;588;630;14.99
218700;"Angelica Weaver: Catch Me When You Can";"2013-01-07";"windows";"Adventure;Casual";70;28;0;9.99
218740;"Pid";"2012-10-31";"windows;mac";"Adventure;Indie";2021;370;61;6.99
218820;"Mercenary Kings: Reloaded Edition";"2014-03-25";"windows;mac;linux";"Action;Adventure;Indie;RPG";1511;637;348;14.99
219070;"Miner Wars Arena";"2012-08-28";"windows;mac";"Action;Indie";10;13;0;3.99
219150;"Hotline Miami";"2012-10-23";"windows;mac;linux";"Action;Indie";45809;1211;380;6.99
219190;"Ultratron";"2013-03-18";"windows;mac;linux";"Action;Indie";545;60;84;7.19
219200;"Droid Assault";"2013-01-09";"windows;mac;linux";"Action;Indie";275;55;8;7.19
219340;"The Banner Saga: Factions";"2013-02-25";"windows;mac";"Free to Play;Indie;RPG;Strategy";569;202;95245;0.0
219640;"Chivalry: Medieval Warfare";"2012-10-16";"windows;mac;linux";"Action;Indie";51499;10939;675;18.99
219680;"Proteus";"2013-01-30";"windows;mac;linux";"Adventure;Casual;Indie";1847;659;36;6.99
219700;"Dogs of War Online";"2014-02-04";"windows";"Free to Play;Strategy";447;250;29;0.0
219760;"Beyond Divinity";"2012-10-29";"windows";"RPG";150;131;13;4.79
219780;"Divinity II: Developer's Cut";"2012-10-29";"windows";"RPG";2001;441;2511;14.99
219830;"King Arthur's Gold";"2013-11-05";"windows;mac;linux";"Action;Free to Play;Indie";3127;643;384;0.0
219890;"Antichamber";"2013-01-31";"windows;mac;linux";"Adventure;Indie";12232;612;176;14.99
219910;"Edna & Harvey: Harvey's New Eyes";"2012-10-16";"windows;mac;linux";"Adventure;Indie";1674;162;170;15.99
219950;"NiGHTS Into Dreams";"2012-12-17";"windows";"Adventure";553;79;9;5.59
219990;"Grim Dawn";"2016-02-25";"windows";"Action;Adventure;Indie;RPG";26805;2605;3651;19.99
220090;"The Journey Down: Chapter One";"2013-01-09";"windows;mac;linux";"Adventure;Indie";902;129;303;5.99
220160;"Trials Evolution: Gold Edition";"2013-03-21";"windows";"Action;Racing";1382;423;501;16.99
220200;"Kerbal Space Program";"2015-04-27";"windows;mac;linux";"Indie;Simulation";49328;5168;9223;29.99
220240;"Far Cry 3";"2012-11-28";"windows";"Action;Adventure";46331;5622;836;16.99
220260;"Farming Simulator 2013 Titanium Edition";"2013-10-09";"windows;mac";"Casual;Simulation";3962;381;705;11.39
220420;"Nancy Drew®: The Deadly Device";"2012-10-23";"windows;mac";"Adventure";10;2;0;15.49
220440;"DmC: Devil May Cry";"2013-01-24";"windows";"Action;Adventure";14820;956;533;23.99
220460;"Cargo Commander";"2012-11-01";"windows;mac;linux";"Action;Indie";641;140;663;2.09
220660;"StarDrive";"2013-04-26";"windows";"Indie;Strategy";547;729;0;22.99
220740;"Chaos on Deponia";"2012-11-06";"windows;mac;linux";"Adventure;Indie";1433;121;227;15.99
220780;"Thomas Was Alone";"2012-11-12";"windows;mac";"Indie";7456;438;72;5.99
220820;"Zombie Driver HD";"2012-10-17";"windows";"Violent;Gore;Action;Indie;Racing";2050;381;338;6.99
220860;"McPixel";"2012-09-25";"windows;mac";"Action;Adventure;Indie";3000;581;136;2.99
220900;"Jack Lumber";"2013-04-30";"windows;mac;linux";"Action;Casual;Indie;Strategy";218;125;140;3.99
221020;"Towns";"2012-11-07";"windows;mac";"Indie;RPG;Simulation;Strategy";632;1878;2365;9.99
221040;"Resident Evil 6 / Biohazard 6";"2013-03-21";"windows";"Action;Adventure";14643;3904;1602;19.99
221100;"DayZ";"2018-12-13";"windows";"Action;Adventure;Massively Multiplayer";118435;77169;7235;33.99
221180;"Eufloria HD";"2014-10-14";"windows;mac;linux";"Indie;Strategy";351;35;0;10.99
221260;"Little Inferno";"2012-11-19";"windows;mac;linux";"Adventure;Casual;Indie";6403;459;177;6.99
221380;"Age of Empires II HD";"2013-04-09";"windows";"Strategy";54090;3178;1569;14.99
221540;"DG2: Defense Grid 2";"2014-09-23";"windows";"Indie;Strategy";1579;354;3601;10.99
221640;"Super Hexagon";"2012-11-27";"windows;mac;linux";"Action;Indie";19797;616;140;1.99
221680;"Rocksmith® 2014 Edition - Remastered";"2016-10-04";"windows;mac";"Casual;Simulation";8228;789;6704;25.99
221810;"The Cave";"2013-01-23";"windows;mac;linux";"Adventure";1702;266;217;9.99
221830;"The Book of Unwritten Tales: The Critter Chronicles";"2012-12-05";"windows;mac;linux";"Adventure;Indie";266;50;0;17.99
221910;"The Stanley Parable";"2013-10-17";"windows;mac;linux";"Adventure;Indie";31538;2846;170;9.99
222140;"Puddle";"2012-11-09";"windows;mac;linux";"Action;Indie;Simulation";322;119;186;5.59
222180;"Mushroom Men: Truffle Trouble";"2015-03-10";"windows";"Action;Indie";21;9;0;1.99
222420;"THE KING OF FIGHTERS '98 ULTIMATE MATCH FINAL EDITION";"2014-12-16";"windows";"Action";880;163;0;10.99
222440;"THE KING OF FIGHTERS 2002 UNLIMITED MATCH";"2015-02-27";"windows";"Action";903;78;0;10.99
222480;"Resident Evil Revelations / Biohazard Revelations";"2013-05-23";"windows";"Action;Adventure";4962;975;683;23.99
222500;"Rail Adventures - VR Tech Demo";"2016-08-25";"windows";"Action;Free to Play;Indie;Racing";16;17;0;0.0
222520;"Champions of Regnum";"2013-02-27";"windows;mac;linux";"Free to Play;Indie;Massively Multiplayer;RPG";514;322;43;0.0
222640;"Aarklash: Legacy";"2013-09-12";"windows";"Adventure;Strategy";478;145;144;12.39
222730;"Reus";"2013-05-16";"windows;mac;linux";"Indie;Simulation;Strategy";3569;917;1293;6.99
222750;"Wargame: Airland Battle";"2013-05-29";"windows;mac;linux";"Strategy";3279;415;1069;14.99
222880;"Insurgency";"2014-01-22";"windows;mac;linux";"Action;Indie;Strategy";92355;9570;712;6.99
222940;"THE KING OF FIGHTERS XIII STEAM EDITION";"2013-09-13";"windows";"Action";4300;537;451;14.99
222980;"Dead Pixels";"2012-12-07";"windows";"Action;Indie;RPG";2005;309;117;1.99
223000;"7 Wonders: Ancient Alien Makeover";"2012-10-24";"windows";"Strategy;Casual";159;24;0;6.99
223100;"Homefront®: The Revolution";"2016-05-19";"windows";"Violent;Action;Adventure";6396;5102;408;24.99
223220;"Giana Sisters: Twisted Dreams";"2012-10-22";"windows";"Action;Indie";1229;326;177;10.99
223280;"Cut the Rope";"2013-03-22";"windows";"Indie;Casual";49;5;0;3.99
223330;"Sea Dogs: To Each His Own - Pirate Open World RPG";"2012-12-01";"windows";"RPG";928;288;0;10.99
223410;"Perpetuum";"2014-10-17";"windows";"Indie;Massively Multiplayer;RPG";455;194;269;3.99
223430;"Miner Wars 2081";"2012-11-28";"windows";"Action;Adventure;Indie;RPG;Simulation";110;212;0;3.99
223450;"Dyad";"2013-04-24";"windows";"Action;Indie;Racing";166;51;0;11.99
223470;"POSTAL 2";"2012-11-02";"windows;mac;linux";"Action;Adventure;Indie";36263;1872;257;6.99
223490;"Blockscape";"2014-07-03";"windows";"Casual;Indie;RPG;Simulation;Strategy;Early Access";343;490;0;6.99
223510;"Miasmata";"2012-11-28";"windows";"Action;Adventure;Indie";739;218;171;11.99
223710;"Cry of Fear";"2013-04-25";"windows";"Action;Adventure;Indie";20990;3497;3830;0.0
223730;"Fly'N";"2012-11-09";"windows";"Action;Adventure;Indie";378;60;76;7.49
223750;"DCS World Steam Edition";"2013-08-02";"windows";"Free to Play;Simulation";5083;1534;2343;0.0
223810;"Ys I & II Chronicles+";"2013-02-14";"windows";"Action;Adventure;RPG";1083;135;124;9.99
223830;"Xenonauts";"2014-06-16";"windows;mac;linux";"Indie;Simulation;Strategy";2497;337;880;18.99
224000;"Project Eagle: A 3D Interactive Mars Base";"2018-11-27";"windows";"Free to Play;Simulation";269;91;0;0.0
224040;"LocoCycle";"2014-02-14";"windows";"Action;Adventure;Casual;Racing";197;53;0;6.99
224260;"No More Room in Hell";"2013-10-31";"windows;mac;linux";"Action;Free to Play;Indie";48190;5747;2661;0.0
224300;"Legacy of Kain: Defiance";"2012-12-06";"windows";"Action;Adventure";429;61;522;4.99
224460;"Contrast";"2013-11-15";"windows";"Adventure;Indie";4028;415;91;8.49
224480;"Octodad: Dadliest Catch";"2014-01-30";"windows;mac;linux";"Action;Adventure;Indie";6742;536;174;11.99
224500;"Gnomoria";"2016-02-23";"windows;mac;linux";"Indie;Simulation;Strategy";2509;698;261;10.99
224600;"Defiance";"2014-06-04";"windows";"Action;Free to Play;Massively Multiplayer;RPG";9150;2808;953;0.0
224700;"The Game of Life";"2013-06-10";"windows";"Strategy;Casual";23;47;0;6.99
224740;"Clockwork Empires";"2016-10-26";"windows;mac";"Indie;Simulation;Strategy";348;426;470;22.99
224760;"FEZ";"2013-05-01";"windows;mac;linux";"Indie";10641;928;144;6.99
224820;"Super House of Dead Ninjas";"2013-02-18";"windows";"Action;Indie";1306;56;564;4.99
224860;"Arma Tactics";"2013-10-01";"windows;mac;linux";"Indie;Strategy";239;514;76;5.99
224900;"Iron Sky: Invasion";"2012-12-13";"windows;mac;linux";"Action;Simulation;Strategy";385;274;414;14.99
224920;"Legacy of Kain: Soul Reaver";"2012-12-06";"windows";"Action;Adventure";798;302;77;4.99
224940;"Legacy of Kain: Soul Reaver 2";"2012-12-06";"windows";"Action;Adventure";288;107;50;4.99
224960;"Tomb Raider I";"2012-11-28";"windows";"Action;Adventure";1700;374;25;4.99
224980;"Tomb Raider IV: The Last Revelation";"2012-11-28";"windows";"Action;Adventure";422;64;20;4.99
225000;"Tomb Raider V: Chronicles";"2012-11-28";"windows";"Action;Adventure";232;77;10;4.99
225020;"Tomb Raider VI: The Angel of Darkness";"2012-11-28";"windows";"Action";349;262;1995;4.99
225080;"Brothers - A Tale of Two Sons";"2013-09-03";"windows";"Action;Adventure;Indie";31689;1708;128;10.99
225160;"Shadow Warrior Classic Redux";"2013-07-08";"windows;mac;linux";"Action";1789;151;124;6.99
225260;"Brutal Legend";"2013-02-26";"windows;mac;linux";"Action;Adventure;Strategy";12816;905;461;10.99
225280;"Full Mojo Rampage";"2014-05-08";"windows";"Action;Indie;RPG";971;167;319;10.99
225300;"Tomb Raider II";"2012-11-28";"windows";"Action;Adventure";805;115;3;4.99
225320;"Tomb Raider III";"2012-11-28";"windows";"Action;Adventure";468;97;34;4.99
225360;"DARK";"2013-07-03";"windows";"Action;RPG";476;500;75;6.99
225420;"Cities in Motion 2";"2013-04-02";"windows;mac;linux";"Simulation;Strategy";1130;873;157;14.99
225540;"Just Cause™ 3";"2015-11-30";"windows";"Action;Adventure";37747;14024;2086;11.99
225600;"Blade Symphony";"2014-05-07";"windows;mac;linux";"Action;Indie";3129;1537;413;0.0
225640;"Sacred 2 Gold";"2012-12-21";"windows";"RPG";1177;495;69;10.99
225840;"Sven Co-op";"2016-01-22";"windows";"Action;Casual;Free to Play;Indie";12211;1173;407;0.0
226100;"PixelJunk™ Nom Nom Galaxy";"2015-08-03";"windows";"Action;Casual;Indie;Strategy";517;190;0;6.99
226120;"Weird Worlds: Return to Infinite Space";"2013-03-19";"windows;mac;linux";"Adventure;Casual;Indie;Strategy";315;192;0;3.99
226560;"Escape Dead Island";"2014-11-20";"windows";"Adventure";549;383;0;10.99
226580;"F1 2014";"2014-10-16";"windows";"Racing;Sports";1113;317;1508;19.99
226620;"Desktop Dungeons";"2013-11-07";"windows;mac;linux";"Adventure;Casual;Indie;RPG;Strategy";1056;104;0;11.99
226720;"LOST PLANET® 3";"2013-08-26";"windows";"Action";1597;1002;155;19.99
226740;"Monster Loves You!";"2013-03-18";"windows;mac;linux";"Adventure;Casual;Indie;RPG;Simulation";827;247;180;6.99
226780;"MUD Motocross World Championship";"2013-03-15";"windows";"Racing;Sports";42;44;0;7.99
226820;"Nancy Drew®: Ghost of Thornton Hall";"2013-05-14";"windows;mac";"Adventure";58;4;1642;15.49
226840;"Age of Wonders III";"2014-03-31";"windows;mac;linux";"RPG;Strategy";4479;1132;984;22.99
226860;"Galactic Civilizations III";"2015-05-14";"windows";"Indie;Strategy";6051;1891;199;23.79
226960;"Ironclad Tactics";"2013-09-18";"windows;mac;linux";"Casual;Indie;Strategy";381;170;142;10.99
227000;"Primordia";"2012-12-05";"windows";"Adventure;Indie";1863;49;234;6.99
227060;"Hegemony Rome: The Rise of Caesar";"2014-05-15";"windows";"Indie;RPG;Simulation;Strategy";235;154;0;10.99
227080;"Papo & Yo";"2013-04-18";"windows;mac;linux";"Adventure;Indie";2405;160;158;10.99
227100;"Sniper Elite: Nazi Zombie Army";"2013-02-28";"windows";"Action";3204;446;365;10.99
227160;"Kinetic Void";"2014-11-21";"windows;mac;linux";"Action;Indie;Simulation";298;1138;33;14.99
227200;"Waking Mars";"2012-12-13";"windows;mac;linux";"Action;Adventure;Indie";919;113;229;6.99
227220;"Sang-Froid - Tales of Werewolves";"2013-04-05";"windows";"Action;Adventure;Indie;RPG;Strategy";1480;209;203;0.0
227300;"Euro Truck Simulator 2";"2012-10-12";"windows;mac;linux";"Indie;Simulation";176769;5825;4942;14.99
227380;"Dragon's Lair";"2013-05-17";"windows;mac;linux";"Action;Adventure;Casual";312;92;0;6.99
227560;"Scourge: Outbreak";"2014-04-02";"windows;mac";"Action;Indie";321;166;289;5.59
227580;"10,000,000";"2013-01-15";"windows;mac;linux";"Action;Casual;Indie;RPG";1573;187;333;3.99
227600;"Castle of Illusion";"2013-09-04";"windows";"Adventure;Casual";1329;151;147;9.99
227760;"March of the Eagles";"2013-02-18";"windows";"Simulation;Strategy";143;65;0;14.99
227780;"Serious Sam Classics: Revolution";"2014-04-30";"windows";"Action;Indie;Early Access";1339;165;27;7.99
227800;"Retrovirus";"2013-01-31";"windows";"Action;Indie";120;44;105;7.19
227860;"Castle Story";"2017-08-17";"windows;mac;linux";"Indie;Strategy";2711;2361;272;18.99
227900;"Battleship";"2013-06-10";"windows";"Strategy;Casual";19;14;0;6.99
227920;"Risk";"2013-06-10";"windows";"Strategy;Casual";78;113;16;6.99
227940;"Heroes & Generals";"2016-10-18";"windows";"Action;Free to Play;Indie;Massively Multiplayer";65856;34416;1752;0.0
228200;"Company of Heroes";"2006-09-11";"windows";"Violent;Action;Strategy";2526;287;1475;0.0
228260;"Fallen Enchantress: Legendary Heroes";"2013-05-22";"windows";"Indie;RPG;Strategy";1265;495;1610;19.49
228280;"Baldur's Gate: Enhanced Edition";"2013-01-16";"windows;mac;linux";"RPG;Strategy";4148;688;569;14.99
228300;"Remember Me";"2013-06-06";"windows";"Action;Adventure";9080;1815;276;22.99
228320;"A Valley Without Wind 2";"2013-02-18";"windows;mac;linux";"Action;Adventure;Indie;Strategy";94;97;0;0.0
228360;"Full Throttle Remastered";"2017-04-18";"windows;mac;linux";"Adventure";1162;91;15;10.99
228380;"Wreckfest";"2018-06-14";"windows";"Action;Indie;Racing;Simulation;Sports";8834;2486;778;38.99
228440;"Cubemen 2";"2013-04-08";"windows;mac;linux";"Indie;Strategy";148;65;440;5.59
228760;"TrackMania² Canyon";"2013-02-27";"windows";"Racing;Sports";1065;259;3793;16.99
228960;"Skulls of the Shogun";"2013-07-29";"windows;mac;linux";"Indie;Strategy";498;56;329;7.19
229480;"Dungeons & Dragons: Chronicles of Mystara";"2013-06-18";"windows";"Action;Adventure;RPG";785;180;0;11.99
229520;"Dungeon Hearts";"2013-03-28";"windows;mac;linux";"Casual;Indie;Strategy";319;178;200;1.99
229560;"Hacker Evolution IMMERSION";"2016-07-29";"windows;mac;linux";"Action;Indie;Simulation;Early Access";22;16;0;14.99
229580;"Dream";"2015-07-31";"windows";"Adventure;Indie";549;382;58;5.99
229600;"Bientôt l'été";"2013-02-06";"windows;mac";"Casual;Indie;Simulation";115;141;0;6.99
229810;"A Fistful of Gun";"2015-09-23";"windows";"Action;Indie";284;136;267;9.99
229870;"ShootMania Storm";"2013-04-10";"windows";"Action";648;101;507;16.99
229890;"Joe Danger";"2013-06-24";"windows";"Action;Casual;Indie;Racing";66;13;0;9.99
229970;"Armada 2526 Gold Edition";"2013-02-28";"windows";"Indie;Strategy";44;29;0;14.99
